original_data,sku,store_view_code,categories,product_websites,visibility,url_key
,WT08-L-Yellow,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",antonia-racer-tank-l-yellow
,WT08-XL-Black,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",antonia-racer-tank-xl-black
,WT08-XL-Purple,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",antonia-racer-tank-xl-purple
,WT08-XL-Yellow,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",antonia-racer-tank-xl-yellow
,WT09-XS-Purple,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-xs-purple
,WT09-XS-White,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-xs-white
,WT09-XS-Yellow,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-xs-yellow
,WT09-S-Purple,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-s-purple
,WT09-S-White,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-s-white
,WT09-S-Yellow,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-s-yellow
,WT09-M-Purple,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-m-purple
,WT09-M-White,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-m-white
,WT09-M-Yellow,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-m-yellow
,WT09-L-Purple,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-l-purple
,WT09-L-White,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-l-white
,WT09-L-Yellow,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-l-yellow
,WT09-XL-Purple,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-xl-purple
,WT09-XL-White,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-xl-white
,WT09-XL-Yellow,default,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",breathe-easy-tank-xl-yellow
,WP01-28-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",karmen-yoga-pant-28-black
,WP01-28-Gray,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",karmen-yoga-pant-28-gray
,WP01-28-White,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",karmen-yoga-pant-28-white
,WP01-29-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",karmen-yoga-pant-29-black
,WP01-29-Gray,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",karmen-yoga-pant-29-gray
,WP01-29-White,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",karmen-yoga-pant-29-white
,WP02-28-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",emma-leggings-28-blue
,WP02-28-Purple,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",emma-leggings-28-purple
,WP02-28-Red,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",emma-leggings-28-red
,WP02-29-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",emma-leggings-29-blue
,WP02-29-Purple,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",emma-leggings-29-purple
,WP02-29-Red,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",emma-leggings-29-red
,WP03-28-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",ida-workout-parachute-pant-28-black
,WP03-28-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",ida-workout-parachute-pant-28-blue
,WP03-28-Purple,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",ida-workout-parachute-pant-28-purple
,WP03-29-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",ida-workout-parachute-pant-29-black
,WP03-29-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",ida-workout-parachute-pant-29-blue
,WP03-29-Purple,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",ida-workout-parachute-pant-29-purple
,WP04-28-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",cora-parachute-pant-28-black
,WP04-28-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",cora-parachute-pant-28-blue
,WP04-28-White,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",cora-parachute-pant-28-white
,WP04-29-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",cora-parachute-pant-29-black
,WP04-29-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",cora-parachute-pant-29-blue
,WP04-29-White,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",cora-parachute-pant-29-white
,WP05-28-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",sahara-leggings-28-blue
,WP05-28-Gray,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",sahara-leggings-28-gray
,WP05-28-Red,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",sahara-leggings-28-red
,WP05-29-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",sahara-leggings-29-blue
,WP05-29-Gray,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",sahara-leggings-29-gray
,WP05-29-Red,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",sahara-leggings-29-red
,WP06-28-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",diana-tights-28-black
,WP06-28-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",diana-tights-28-blue
,WP06-28-Orange,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",diana-tights-28-orange
,WP06-29-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",diana-tights-29-black
,WP06-29-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",diana-tights-29-blue
,WP06-29-Orange,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",diana-tights-29-orange
,WP07-28-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",aeon-capri-28-black
,WP07-28-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",aeon-capri-28-blue
,WP07-28-Orange,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",aeon-capri-28-orange
,WP07-29-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",aeon-capri-29-black
,WP07-29-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",aeon-capri-29-blue
,WP07-29-Orange,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",aeon-capri-29-orange
,WP08-28-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",bardot-capri-28-black
,WP08-28-Green,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",bardot-capri-28-green
,WP08-28-Red,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",bardot-capri-28-red
,WP08-29-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",bardot-capri-29-black
,WP08-29-Green,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",bardot-capri-29-green
,WP08-29-Red,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",bardot-capri-29-red
,WP09-28-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",carina-basic-capri-28-black
,WP09-28-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",carina-basic-capri-28-blue
,WP09-28-Purple,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",carina-basic-capri-28-purple
,WP09-29-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",carina-basic-capri-29-black
,WP09-29-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",carina-basic-capri-29-blue
,WP09-29-Purple,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",carina-basic-capri-29-purple
,WP10-28-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",daria-bikram-pant-28-black
,WP10-28-Gray,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",daria-bikram-pant-28-gray
,WP10-28-White,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",daria-bikram-pant-28-white
,WP10-29-Black,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",daria-bikram-pant-29-black
,WP10-29-Gray,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",daria-bikram-pant-29-gray
,WP10-29-White,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",daria-bikram-pant-29-white
,WP11-28-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",sylvia-capri-28-blue
,WP11-28-Green,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",sylvia-capri-28-green
,WP11-28-Red,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",sylvia-capri-28-red
,WP11-29-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",sylvia-capri-29-blue
,WP11-29-Green,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",sylvia-capri-29-green
,WP11-29-Red,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Not Visible Individually",sylvia-capri-29-red
,WP12-28-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",deirdre-relaxed-fit-capri-28-blue
,WP12-28-Gray,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",deirdre-relaxed-fit-capri-28-gray
,WP12-28-Green,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",deirdre-relaxed-fit-capri-28-green
,WP12-29-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",deirdre-relaxed-fit-capri-29-blue
,WP12-29-Gray,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",deirdre-relaxed-fit-capri-29-gray
,WP12-29-Green,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",deirdre-relaxed-fit-capri-29-green
,WP13-28-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",portia-capri-28-blue
,WP13-28-Green,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",portia-capri-28-green
,WP13-28-Orange,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",portia-capri-28-orange
,WP13-29-Blue,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",portia-capri-29-blue
,WP13-29-Green,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",portia-capri-29-green
,WP13-29-Orange,default,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",portia-capri-29-orange
,WSH01-28-Black,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-28-black
,WSH01-28-Green,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-28-green
,WSH01-28-Red,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-28-red
,WSH01-29-Black,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-29-black
,WSH01-29-Green,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-29-green
,WSH01-29-Red,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-29-red
,WSH01-30-Black,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-30-black
,WSH01-30-Green,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-30-green
,WSH01-30-Red,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-30-red
,WSH01-31-Black,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-31-black
,WSH01-31-Green,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-31-green
,WSH01-31-Red,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-31-red
,WSH01-32-Black,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-32-black
,WSH01-32-Green,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-32-green
,WSH01-32-Red,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Not Visible Individually",fiona-fitness-short-32-red
,WSH02-28-Gray,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-28-gray
,WSH02-28-Orange,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-28-orange
,WSH02-28-Yellow,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-28-yellow
,WSH02-29-Gray,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-29-gray
,WSH02-29-Orange,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-29-orange
,WSH02-29-Yellow,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-29-yellow
,WSH02-30-Gray,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-30-gray
,WSH02-30-Orange,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-30-orange
,WSH02-30-Yellow,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-30-yellow
,WSH02-31-Gray,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-31-gray
,WSH02-31-Orange,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-31-orange
,WSH02-31-Yellow,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-31-yellow
,WSH02-32-Gray,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-32-gray
,WSH02-32-Orange,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-32-orange
,WSH02-32-Yellow,default,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",maxima-drawstring-short-32-yellow
,WSH03-28-Blue,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-28-blue
,WSH03-28-Gray,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-28-gray
,WSH03-28-Orange,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-28-orange
,WSH03-29-Blue,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-29-blue
,WSH03-29-Gray,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-29-gray
,WSH03-29-Orange,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-29-orange
,WSH03-30-Blue,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-30-blue
,WSH03-30-Gray,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-30-gray
,WSH03-30-Orange,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-30-orange
,WSH03-31-Blue,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-31-blue
,WSH03-31-Gray,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-31-gray
,WSH03-31-Orange,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-31-orange
,WSH03-32-Blue,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-32-blue
,WSH03-32-Gray,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-32-gray
,WSH03-32-Orange,default,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",gwen-drawstring-bike-short-32-orange
,WSH04-28-Black,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-28-black
,WSH04-28-Green,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-28-green
,WSH04-28-Orange,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-28-orange
,WSH04-29-Black,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-29-black
,WSH04-29-Green,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-29-green
,WSH04-29-Orange,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-29-orange
,WSH04-30-Black,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-30-black
,WSH04-30-Green,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-30-green
,WSH04-30-Orange,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-30-orange
,WSH04-31-Black,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-31-black
,WSH04-31-Green,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-31-green
,WSH04-31-Orange,default,"Default Category/Women/Bottoms/Shorts",base,"Not Visible Individually",artemis-running-short-31-orange
