original_data,sku,store_view_code,categories,product_websites,visibility,url_key
,WJ02-XL-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",josie-yoga-jacket-xl-gray
,WJ03-XS-Blue,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-xs-blue
,WJ03-XS-Orange,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-xs-orange
,WJ03-XS-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-xs-red
,WJ03-S-Blue,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-s-blue
,WJ03-S-Orange,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-s-orange
,WJ03-S-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-s-red
,WJ03-M-Blue,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-m-blue
,WJ03-M-Orange,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-m-orange
,WJ03-M-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-m-red
,WJ03-L-Blue,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-l-blue
,WJ03-L-Orange,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-l-orange
,WJ03-L-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-l-red
,WJ03-XL-Blue,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-xl-blue
,WJ03-XL-Orange,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-xl-orange
,WJ03-XL-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",augusta-pullover-jacket-xl-red
,WJ04-XS-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-xs-orange
,WJ04-XS-Red,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-xs-red
,WJ04-XS-White,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-xs-white
,WJ04-S-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-s-orange
,WJ04-S-Red,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-s-red
,WJ04-S-White,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-s-white
,WJ04-M-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-m-orange
,WJ04-M-Red,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-m-red
,WJ04-M-White,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-m-white
,WJ04-L-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-l-orange
,WJ04-L-Red,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-l-red
,WJ04-L-White,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-l-white
,WJ04-XL-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-xl-orange
,WJ04-XL-Red,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-xl-red
,WJ04-XL-White,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",ingrid-running-jacket-xl-white
,WJ05-XS-Brown,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-xs-brown
,WJ05-XS-Green,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-xs-green
,WJ05-XS-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-xs-red
,WJ05-S-Brown,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-s-brown
,WJ05-S-Green,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-s-green
,WJ05-S-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-s-red
,WJ05-M-Brown,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-m-brown
,WJ05-M-Green,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-m-green
,WJ05-M-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-m-red
,WJ05-L-Brown,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-l-brown
,WJ05-L-Green,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-l-green
,WJ05-L-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-l-red
,WJ05-XL-Brown,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-xl-brown
,WJ05-XL-Green,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-xl-green
,WJ05-XL-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",riona-full-zip-jacket-xl-red
,WJ07-XS-Orange,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-xs-orange
,WJ07-XS-Purple,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-xs-purple
,WJ07-XS-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-xs-red
,WJ07-S-Orange,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-s-orange
,WJ07-S-Purple,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-s-purple
,WJ07-S-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-s-red
,WJ07-M-Orange,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-m-orange
,WJ07-M-Purple,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-m-purple
,WJ07-M-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-m-red
,WJ07-L-Orange,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-l-orange
,WJ07-L-Purple,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-l-purple
,WJ07-L-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-l-red
,WJ07-XL-Orange,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-xl-orange
,WJ07-XL-Purple,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-xl-purple
,WJ07-XL-Red,default,"Default Category/Women/Tops/Jackets",base,"Not Visible Individually",inez-full-zip-jacket-xl-red
,WJ08-XS-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-xs-gray
,WJ08-XS-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-xs-orange
,WJ08-XS-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-xs-purple
,WJ08-S-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-s-gray
,WJ08-S-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-s-orange
,WJ08-S-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-s-purple
,WJ08-M-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-m-gray
,WJ08-M-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-m-orange
,WJ08-M-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-m-purple
,WJ08-L-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-l-gray
,WJ08-L-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-l-orange
,WJ08-L-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-l-purple
,WJ08-XL-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-xl-gray
,WJ08-XL-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-xl-orange
,WJ08-XL-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",adrienne-trek-jacket-xl-purple
,WJ09-XS-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-xs-blue
,WJ09-XS-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-xs-gray
,WJ09-XS-Green,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-xs-green
,WJ09-S-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-s-blue
,WJ09-S-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-s-gray
,WJ09-S-Green,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-s-green
,WJ09-M-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-m-blue
,WJ09-M-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-m-gray
,WJ09-M-Green,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-m-green
,WJ09-L-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-l-blue
,WJ09-L-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-l-gray
,WJ09-L-Green,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-l-green
,WJ09-XL-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-xl-blue
,WJ09-XL-Gray,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-xl-gray
,WJ09-XL-Green,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",jade-yoga-jacket-xl-green
,WJ10-XS-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-xs-black
,WJ10-XS-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-xs-orange
,WJ10-XS-Yellow,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-xs-yellow
,WJ10-S-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-s-black
,WJ10-S-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-s-orange
,WJ10-S-Yellow,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-s-yellow
,WJ10-M-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-m-black
,WJ10-M-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-m-orange
,WJ10-M-Yellow,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-m-yellow
,WJ10-L-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-l-black
,WJ10-L-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-l-orange
,WJ10-L-Yellow,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-l-yellow
,WJ10-XL-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-xl-black
,WJ10-XL-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-xl-orange
,WJ10-XL-Yellow,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",nadia-elements-shell-xl-yellow
,WJ11-XS-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-xs-black
,WJ11-XS-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-xs-blue
,WJ11-XS-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-xs-orange
,WJ11-S-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-s-black
,WJ11-S-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-s-blue
,WJ11-S-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-s-orange
,WJ11-M-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-m-black
,WJ11-M-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-m-blue
,WJ11-M-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-m-orange
,WJ11-L-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-l-black
,WJ11-L-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-l-blue
,WJ11-L-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-l-orange
,WJ11-XL-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-xl-black
,WJ11-XL-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-xl-blue
,WJ11-XL-Orange,default,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",neve-studio-dance-jacket-xl-orange
,WJ06-XS-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-xs-blue
,WJ06-XS-Green,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-xs-green
,WJ06-XS-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-xs-purple
,WJ06-S-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-s-blue
,WJ06-S-Green,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-s-green
,WJ06-S-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-s-purple
,WJ06-M-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-m-blue
,WJ06-M-Green,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-m-green
,WJ06-M-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-m-purple
,WJ06-L-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-l-blue
,WJ06-L-Green,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-l-green
,WJ06-L-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-l-purple
,WJ06-XL-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-xl-blue
,WJ06-XL-Green,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-xl-green
,WJ06-XL-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",juno-jacket-xl-purple
,WJ12-XS-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-xs-black
,WJ12-XS-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-xs-blue
,WJ12-XS-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-xs-purple
,WJ12-S-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-s-black
,WJ12-S-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-s-blue
,WJ12-S-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-s-purple
,WJ12-M-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-m-black
,WJ12-M-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-m-blue
,WJ12-M-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-m-purple
,WJ12-L-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-l-black
,WJ12-L-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-l-blue
,WJ12-L-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-l-purple
,WJ12-XL-Black,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-xl-black
,WJ12-XL-Blue,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-xl-blue
,WJ12-XL-Purple,default,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",olivia-1-4-zip-light-jacket-xl-purple
,WS02-XS-Blue,default,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",gabrielle-micro-sleeve-top-xs-blue
,WS02-XS-Green,default,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",gabrielle-micro-sleeve-top-xs-green
,WS02-XS-Red,default,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",gabrielle-micro-sleeve-top-xs-red
,WS02-S-Blue,default,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",gabrielle-micro-sleeve-top-s-blue
,WS02-S-Green,default,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",gabrielle-micro-sleeve-top-s-green
,WS02-S-Red,default,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",gabrielle-micro-sleeve-top-s-red
,WS02-M-Blue,default,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",gabrielle-micro-sleeve-top-m-blue
,WS02-M-Green,default,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",gabrielle-micro-sleeve-top-m-green
,WS02-M-Red,default,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",gabrielle-micro-sleeve-top-m-red
